"country","subregion","region","status","species","species_functional_group","marine_inland","scale","catch_avg_annuaL_tonnes","usd_per_kg","lmat","ca_rda","fe_rda","se_rda","zn_rda","vita_rda","om_rda","nutrient_density","cost_caloric_adequacy","usd_per_100g","cost_100g_relative_to_cheapest_daily_diet"
"Mexico","North America","Americas","Upper middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",82.31419311625,2.60373369126154,46.3,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265,0.57,0.260373369126154,45.6795384431849
"Mexico","North America","Americas","Upper middle income","Mixed","Miscellaneous freshwater fishes","Marine","Small-scale",79.783228215,2.3625925125,46.3,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265,0.57,0.23625925125,41.4489914473684
"Nigeria","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",2271.6,2.87647903525,60.34,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265,0.63,0.287647903525,45.6583973849206
"Senegal","Western Africa","Africa","Lower middle income","Auchenoglanis biscutatus","Freshwater catfishes","Inland","Small-scale",164.428,1.70503744540031,31.1,14.9569239472347,4.11082635667689,100,33.1941631801617,4.24154340226337,17.7639921671633,174.2674490535,0.49,0.170503744540031,34.79668255919
"Nigeria","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",1389.2,3.124989095,42.4333333333333,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265,0.63,0.3124989095,49.6030015079365
"Congo DR","Middle Africa","Africa","Low income","Auchenoglanis occidentalis","Freshwater catfishes","Inland","Small-scale",188.39,3.19304348,29.4,11.464824868256,4.59635742924534,100,29.6209903102198,2.84686727957984,24.1273205822331,172.656360469534,0.36,0.319304348,88.6956522222222
"Malawi","Eastern Africa","Africa","Low income","Aulonocara gertrudae","Tilapias and other cichlids","Inland","Small-scale",367.97375,0.307216544684901,7.6,32.7762377184999,7.11926546421513,100,65.5773298645843,8.46326146344418,32.7114576768608,246.647552187604,0.31,0.0307216544684901,9.91021111886779
"Peru","South America","Americas","Upper middle income","Auxis rochei","Tunas, bonitos, billfishes","Marine","Small-scale",374.7592,0.949550430719997,26.6,25.2972232457552,9.10072509995443,100,32.1979953617022,8.80815471626661,65.8451599673344,482.498516782026,1.23,0.0949550430719997,7.71992220097558
"Turkey","Western Asia","Asia","Upper middle income","Auxis rochei","Tunas, bonitos, billfishes","Marine","Small-scale",10.4906,1.816434643578,26.6,25.2972232457552,9.10072509995443,100,32.1979953617022,8.80815471626661,65.8451599673344,482.498516782026,0.62,0.1816434643578,29.2973329609355
"Ghana","Western Africa","Africa","Lower middle income","Auxis thazard","Tunas, bonitos, billfishes","Marine","Small-scale",12738.1705,1.39180084355349,27.5,18.8939473739434,7.46116509167533,100,22.7732832281079,4.21793378939829,32.5234803785607,185.869809861686,0.78,0.139180084355349,17.8436005583781
"Maldives","Southern Asia","Asia","Upper middle income","Auxis thazard","Tunas, bonitos, billfishes","Marine","Small-scale",364.14,3.02851412486144,27.5,18.8939473739434,7.46116509167533,100,22.7732832281079,4.21793378939829,32.5234803785607,185.869809861686,0.88,0.302851412486144,34.4149332370618
"Philippines","South-Eastern Asia","Asia","Lower middle income","Auxis thazard","Tunas, bonitos, billfishes","Marine","Small-scale",18542.6664786667,1.62299171627328,27.5,18.8939473739434,7.46116509167533,100,22.7732832281079,4.21793378939829,32.5234803785607,371.739619723371,0.91,0.162299171627328,17.8350738052009
"Brazil","South America","Americas","Upper middle income","Bagre bagre","Miscellaneous coastal fishes","Marine","Small-scale",4.65,1.025673704975,31.6,16.1059572557186,2.76981692027209,100,26.3044834161909,6.51504486122765,32.6639561522354,184.359258605645,0.68,0.1025673704975,15.0834368378676
"Mexico","North America","Americas","Upper middle income","Bagre marinus","Miscellaneous coastal fishes","Inland","Small-scale",24.6541,0.747132787907199,38.6,9.20983833875521,4.14037350750827,100,20.7267538569251,2.86066559041554,43.6638832764286,180.601514570033,0.57,0.0747132787907198,13.1075927703017
"Mexico","North America","Americas","Upper middle income","Bagre marinus","Miscellaneous coastal fishes","Marine","Small-scale",3104.096884,0.687127495125001,38.6,9.20983833875521,4.14037350750827,100,20.7267538569251,2.86066559041554,43.6638832764286,180.601514570033,0.57,0.0687127495125001,12.0548683355263
"Mexico","North America","Americas","Upper middle income","Bagre pinnimaculatus","Miscellaneous coastal fishes","Marine","Small-scale",2.977,0.6031300063,51.2,11.5931089945026,2.25734849936028,100,21.1654788415408,6.43227475224878,32.0419718966194,173.490182984272,0.57,0.06031300063,10.5812281807018
"Egypt","Northern Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",5384.4,0.9358596388,40.6882352941176,24.9373693693208,5.65120059215163,100,33.7039733176814,9.98591832512756,27.3817357118222,201.660197316103,0.98,0.09358596388,9.54958815102041
"Zambia","Eastern Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",418.03,1.81584043927406,40.6882352941176,24.9373693693208,5.65120059215163,100,33.7039733176814,9.98591832512756,27.3817357118222,201.660197316103,0.24,0.181584043927406,75.6600183030858
"Congo DR","Middle Africa","Africa","Low income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",21248,3.19304348,40.6882352941176,6.38459678511919,3.42737176351415,100,21.8137000299707,9.5866051487778,20.0899839787518,161.302257706134,0.36,0.319304348,88.6956522222222
"Kenya","Eastern Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",82.4718611767188,0.868405752525506,40.6882352941176,6.38459678511919,3.42737176351415,100,21.8137000299707,9.5866051487778,20.0899839787518,161.302257706134,0.57,0.0868405752525506,15.2351886407984
"Senegal","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",465.662,1.49784691791844,40.6882352941176,6.38459678511919,3.42737176351415,100,21.8137000299707,9.5866051487778,20.0899839787518,161.302257706134,0.49,0.149784691791844,30.5683044473151
"Nigeria","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",16317.2,3.07057314625,30.15,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265,0.63,0.307057314625,48.7392562896825
"Nigeria","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",4206.4,3.03844638175,36.7866666666667,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265,0.63,0.303844638175,48.2293076468254
"Egypt","Northern Africa","Africa","Lower middle income","Bagrus bajad","Freshwater catfishes","Inland","Small-scale",685.2,0.9358596388,53.4,7.53196609811945,4.39233515023697,100,20.37406200954,7.21348806598167,23.823427318712,163.33527864259,0.98,0.09358596388,9.54958815102041
"Guinea","Western Africa","Africa","Low income","Bagrus bajad","Freshwater catfishes","Inland","Small-scale",38.60733769,0.839285714275,53.4,7.53196609811945,4.39233515023697,100,20.37406200954,7.21348806598167,23.823427318712,163.33527864259,1.11,0.0839285714275,7.56113256103604
"Senegal","Western Africa","Africa","Lower middle income","Bagrus bajad","Freshwater catfishes","Inland","Small-scale",116.623333333333,1.149722891061,53.4,7.53196609811945,4.39233515023697,100,20.37406200954,7.21348806598167,23.823427318712,163.33527864259,0.49,0.1149722891061,23.4637324706327
"Gambia","Western Africa","Africa","Low income","Bagrus bajad","Freshwater catfishes","Marine","Small-scale",6.8,0.8099002,53.4,7.53196609811945,4.39233515023697,100,20.37406200954,7.21348806598167,23.823427318712,163.33527864259,0.63,0.08099002,12.8555587301587
"Nigeria","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",937,3.32827953275,43.9714285714286,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265,0.63,0.332827953275,52.8298338531746
"Nigeria","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",64841.8,3.07978001475,47.9625,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265,0.63,0.307978001475,48.8853970595238
"Guinea","Western Africa","Africa","Low income","Bagrus docmak","Freshwater catfishes","Inland","Small-scale",405.37704575,0.839285714275,66.7,5.71309435171182,2.60025088818596,100,24.680500046795,13.0038450118773,21.119794376162,167.117484674732,1.11,0.0839285714275,7.56113256103603
"Senegal","Western Africa","Africa","Lower middle income","Bagrus docmak","Freshwater catfishes","Inland","Small-scale",65.7366666666667,0.999452360874674,66.7,5.71309435171182,2.60025088818596,100,24.680500046795,13.0038450118773,21.119794376162,167.117484674732,0.49,0.0999452360874674,20.396986956626
"Malawi","Eastern Africa","Africa","Low income","Bagrus meridionalis","Freshwater catfishes","Inland","Small-scale",558.298,0.636917259266667,56.4,5.9087299055263,3.28952925211951,100,20.3865380335771,8.54248236847447,15.3267302413813,153.454009801079,0.31,0.0636917259266667,20.5457180408602
"Gambia","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",35.3,0.4905672,24.6352941176471,4.65447669564325,2.35982375336102,100,15.4448585604258,5.39399818605231,17.5485978933481,145.40175508883,0.63,0.04905672,7.78678095238095
"Mexico","North America","Americas","Upper middle income","Balistes capriscus","Reef-associated fishes","Marine","Small-scale",6.04775,1.3415338235,21.6,2.83983080876451,2.53084781101044,73.9056023262633,13.644135704055,5.78908668196276,19.2705891747997,117.980092506856,0.57,0.13415338235,23.5356811140351
"Senegal","Western Africa","Africa","Lower middle income","Balistes capriscus","Reef-associated fishes","Marine","Small-scale",96.598,0.524882967439712,21.6,2.83983080876451,2.53084781101044,73.9056023262633,13.644135704055,5.78908668196276,19.2705891747997,235.960185013711,0.49,0.0524882967439712,10.711897294688
"Mexico","North America","Americas","Upper middle income","Balistes polylepis","Reef-associated fishes","Marine","Small-scale",767.670106528571,1.10000799235714,30.9,1.90491005635954,2.27659554448214,73.1651368705951,14.2909441322284,5.1161597929017,16.2807657474085,113.034512143975,0.57,0.110000799235714,19.2983858308271
"Mexico","North America","Americas","Upper middle income","Balistes vetula","Reef-associated fishes","Marine","Small-scale",38.56185,3.38652957275,29.3,4.00724879317862,1.75353020153098,100,18.2244692063076,8.5471315866246,12.3360707674104,144.868450555052,0.57,0.338652957275,59.4127995219299
"Saint Vincent and the Grenadines","Caribbean","Americas","Upper middle income","Balistes vetula","Reef-associated fishes","Marine","Small-scale",0.784,3.29349958403256,29.3,4.00724879317862,1.75353020153098,100,18.2244692063076,8.5471315866246,12.3360707674104,144.868450555052,0.94,0.329349958403256,35.0372296173677
"Ghana","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",71.049,1.49703199378359,24.6352941176471,4.96332728457037,2.26810922528258,100,20.3762885268338,9.47361079148093,13.6857140291581,150.767049857326,0.78,0.149703199378359,19.1927178690204
"Egypt","Northern Africa","Africa","Lower middle income","Barbus barbus","Carps, barbels and other cyprinids","Inland","Small-scale",262.2,3.02628841957619,46.6,2.70054266942295,1.12383672018995,72.2267283648742,15.4443285936032,8.65269941133569,65.5580619310132,165.706197690439,0.98,0.302628841957619,30.880494077308
"Kenya","Eastern Africa","Africa","Lower middle income","Barbus barbus","Carps, barbels and other cyprinids","Inland","Small-scale",62.0198138092803,1.3779657112695,46.6,2.70054266942295,1.12383672018995,72.2267283648742,15.4443285936032,8.65269941133569,65.5580619310132,165.706197690439,0.57,0.13779657112695,24.1748370398158
"Mexico","North America","Americas","Upper middle income","Bathygobius ramosus","Reef-associated fishes","Marine","Small-scale",0.031,1.293516579,12.9,8.71488073219382,2.10862046818971,100,31.8112551011051,17.1487642128842,9.35248687445022,169.136007388823,0.57,0.1293516579,22.6932733157895
"Gambia","Western Africa","Africa","Low income","Batrachoides liberiensis","Miscellaneous coastal fishes","Inland","Small-scale",5.1,0.87919825,27,17.6384298351009,2.84487247705527,100,28.5667294638321,6.74864341353719,36.0116046846084,191.810279874134,0.63,0.087919825,13.9555277777778
"Mexico","North America","Americas","Upper middle income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",0.410655,3.7088250025,21.725,11.3193677688011,2.91229454634803,100,22.6265324160592,14.1305609871861,28.6749236474463,179.663679365841,0.57,0.37088250025,65.0671053070176
"Mexico","North America","Americas","Upper middle income","Bellator loxias","Miscellaneous demersal fishes","Marine","Small-scale",3.4826794445,0.808023952149999,10,37.3351663656672,3.42404691548917,100,30.0260206983028,6.20054116771502,26.2477025736688,203.233477720843,0.57,0.0808023952149999,14.1758588096491
"Ghana","Western Africa","Africa","Lower middle income","Belone belone","Miscellaneous pelagic fishes","Marine","Small-scale",592.3265,1.90012527114597,35.8,4.57010245130242,1.6394757407485,74.8573883820764,12.968598002524,4.06558923150898,100,198.10115380816,0.78,0.190012527114597,24.3605803993073
"Turkey","Western Asia","Asia","Upper middle income","Belone belone","Miscellaneous pelagic fishes","Marine","Small-scale",70.9968,3.350256259434,35.8,4.57010245130242,1.6394757407485,74.8573883820764,12.968598002524,4.06558923150898,100,396.202307616321,0.62,0.3350256259434,54.0363912811935
"Congo DR","Middle Africa","Africa","Low income","Mixed","Miscellaneous pelagic fishes","Marine","Small-scale",29.125,1.64778682,48.6857142857143,8.68303943829564,2.66197545576346,100,19.1904319114618,27.5227942984483,41.4098441738067,199.468085277776,0.36,0.164778682,45.7718561111111
"Kenya","Eastern Africa","Africa","Lower middle income","Mixed","Miscellaneous pelagic fishes","Marine","Small-scale",1942.06209532798,2.05534188181991,48.6857142857143,8.68303943829564,2.66197545576346,100,19.1904319114618,27.5227942984483,41.4098441738067,199.468085277776,0.57,0.205534188181991,36.0586295056125
"Guinea","Western Africa","Africa","Low income","Benitochromis batesii","Tilapias and other cichlids","Inland","Small-scale",687.210610875,0.6994047619,6.7,36.8427741855086,7.48780972153516,100,68.3106738028112,8.8333110483217,33.5735812300866,255.048149988263,1.11,0.06994047619,6.3009438009009
"Senegal","Western Africa","Africa","Lower middle income","Beryx decadactylus","Miscellaneous demersal fishes","Marine","Small-scale",110.02,1.10429663515724,32.1,1.19596630900685,0.86001217139449,92.5346307632279,6.02038964196784,4.28748904076054,32.3328794120072,137.231367338365,0.49,0.110429663515724,22.5366660236172
